CD_MUN_2,area_risco_km2,NM_MUN_2,SIGLA_UF,CD_MUN,area_municipio_km2,perc_area_em_risco
3139003,591.0186772860109,Machado,MG,3139003,591.0186772860105,100.00000000000007
3139102,499.01824463728076,Madre de Deus de Minas,MG,3139102,499.01824463728025,100.00000000000011
3139201,742.1693432128959,Malacacheta,MG,3139201,742.1693432128968,99.99999999999987
3139250,289.3254230707057,Mamonas,MG,3139250,289.3254230707059,99.99999999999994
3139300,1977.640469680897,Manga,MG,3139300,1977.6404696809045,99.99999999999962
3139409,640.3071554983209,Manhuaçu,MG,3139409,640.3071554983184,100.0000000000004
3139508,186.48137577295967,Manhumirim,MG,3139508,186.48137577295935,100.00000000000017
3139607,700.9265566240994,Mantena,MG,3139607,700.9265566241,99.9999999999999
3139706,264.7031712913208,Maravilhas,MG,3139706,264.7031712913208,100.0
3139805,377.50909897636876,Mar de Espanha,MG,3139805,377.5090989763672,100.0000000000004
3139904,204.9042847541942,Maria da Fé,MG,3139904,204.90428475419446,99.99999999999987
3140001,1212.51437530326,Mariana,MG,3140001,1212.5143753032676,99.99999999999937
3140100,161.92078283608396,Marilac,MG,3140100,161.92078283608387,100.00000000000004
3140159,35.65541105674037,Mário Campos,MG,3140159,35.65541105674058,99.9999999999994
3140209,78.5852679056963,Maripá de Minas,MG,3140209,78.58526790569618,100.00000000000016
3140308,555.417389765181,Marliéria,MG,3140308,555.4173897651791,100.00000000000036
3140407,109.00124974680031,Marmelópolis,MG,3140407,109.0012497468006,99.99999999999974
3140506,1069.6121911299017,Martinho Campos,MG,3140506,1069.6121911299035,99.99999999999983
3140530,115.52425965565948,Martins Soares,MG,3140530,115.52425965565946,100.00000000000003
3140555,233.2484827967123,Mata Verde,MG,3140555,233.24848279671107,100.00000000000054
3140605,285.169246154546,Materlândia,MG,3140605,285.16924615454525,100.00000000000027
3140704,305.1088675882534,Mateus Leme,MG,3140704,305.1088675882527,100.00000000000024
3140803,159.43450743718714,Matias Barbosa,MG,3140803,159.43450743718614,100.00000000000063
3140852,1969.720351550488,Matias Cardoso,MG,3140852,1969.7203515504957,99.99999999999962
3140902,271.90025430148927,Matipó,MG,3140902,271.90025430148927,100.0
3141009,480.58402446756156,Mato Verde,MG,3141009,480.5840244675606,100.0000000000002
3141108,255.85337299687896,Matozinhos,MG,3141108,255.85337299687959,99.99999999999976
3141207,263.2420596786823,Matutina,MG,3141207,263.24205967868244,99.99999999999996
3141306,953.9521839092323,Medeiros,MG,3141306,953.9521839092287,100.00000000000038
3141405,1467.5301153984703,Medina,MG,3141405,1467.5301153984637,100.00000000000044
3141504,312.2253124277014,Mendes Pimentel,MG,3141504,312.22531242770197,99.99999999999983
3141603,353.5475823199693,Mercês,MG,3141603,353.5475823199686,100.0000000000002
3141702,279.80601936081354,Mesquita,MG,3141702,279.8060193608131,100.00000000000016
3141801,1846.2254384837447,Minas Novas,MG,3141801,1846.225438483745,99.99999999999999
3141900,222.33476098475288,Minduri,MG,3141900,222.33476098475316,99.99999999999987
3142007,733.171634689088,Mirabela,MG,3142007,733.1716346890901,99.99999999999972
3142106,307.10156971137945,Miradouro,MG,3142106,307.1015697113803,99.99999999999972
3142205,326.2296106107302,Miraí,MG,3142205,326.229610610729,100.00000000000036
3142254,610.0452561849097,Miravânia,MG,3142254,610.0452561849114,99.99999999999972
3142304,157.20392258723237,Moeda,MG,3142304,157.2039225872333,99.9999999999994
3142403,204.7340240786366,Moema,MG,3142403,204.73402407863614,100.00000000000023
3142502,659.8494265396275,Monjolos,MG,3142502,659.8494265396288,99.99999999999982
3142601,218.6167257548706,Monsenhor Paulo,MG,3142601,218.61672575487069,99.99999999999996
3142700,1523.2489376672982,Montalvânia,MG,3142700,1523.2489376672959,100.00000000000016
3142809,2605.2794077116687,Monte Alegre de Minas,MG,3142809,2605.2794077116805,99.99999999999955
3142908,1018.6843985578894,Monte Azul,MG,3142908,1018.6843985578877,100.00000000000017
3143005,424.5808800493359,Monte Belo,MG,3143005,424.5808800493376,99.9999999999996
3143104,1350.9298178633562,Monte Carmelo,MG,3143104,1350.929817863357,99.99999999999994
3143153,394.3229002422388,Monte Formoso,MG,3143153,394.32290024223863,100.00000000000004
3143203,598.5720611675857,Monte Santo de Minas,MG,3143203,598.572061167588,99.99999999999962
3143302,3641.043725950994,Montes Claros,MG,3143302,3641.043725950975,100.00000000000054
3143401,293.7295645311809,Monte Sião,MG,3143401,293.7295645311806,100.00000000000011
3143450,1151.8679627242088,Montezuma,MG,3143450,1151.8679627242068,100.00000000000017
3143500,2105.485273243394,Morada Nova de Minas,MG,3143500,2105.4852732434024,99.99999999999962
3143609,419.77788998943186,Morro da Garça,MG,3143609,419.7778899894304,100.00000000000036
3143708,484.87216404026833,Morro do Pilar,MG,3143708,484.8721640402685,99.99999999999997
3143807,193.0442651193009,Munhoz,MG,3143807,193.04426511930114,99.99999999999987
3143906,856.7354379003926,Muriaé,MG,3143906,856.7354379003922,100.00000000000004
3144003,1277.5061789591875,Mutum,MG,3144003,1277.506178959187,100.00000000000004
3144102,412.9979448008217,Muzambinho,MG,3144102,412.99794480082284,99.99999999999972
3144201,237.9818677217934,Nacip Raydan,MG,3144201,237.9818677217944,99.99999999999957
3144300,1556.614851140864,Nanuque,MG,3144300,1556.6148511408594,100.00000000000028
3144359,129.54167407780795,Naque,MG,3144359,129.54167407780818,99.99999999999983
3144375,472.3967356174916,Natalândia,MG,3144375,472.39673561748936,100.00000000000047
3144409,190.50602382541155,Natércia,MG,3144409,190.5060238254123,99.9999999999996
3144508,345.4562133262609,Nazareno,MG,3144508,345.45621332626143,99.99999999999986
3144607,588.4738781039446,Nepomuceno,MG,3144607,588.4738781039414,100.00000000000054
3144656,1132.27204957119,Ninheira,MG,3144656,1132.2720495711878,100.0000000000002
3144672,150.13684741285502,Nova Belém,MG,3144672,150.13684741285556,99.99999999999964
3144706,367.85521293177544,Nova Era,MG,3144706,367.85521293177624,99.99999999999979
3144805,435.22642705076584,Nova Lima,MG,3144805,435.2264270507637,100.00000000000048
3144904,384.0405452675812,Nova Módica,MG,3144904,384.04054526758154,99.99999999999991
3145000,1117.019215452065,Nova Ponte,MG,3145000,1117.0192154520714,99.99999999999943
3145059,122.9183499303635,Nova Porteirinha,MG,3145059,122.9183499303633,100.00000000000016
3145109,393.14394826568775,Nova Resende,MG,3145109,393.14394826568935,99.9999999999996
3145208,285.5903540599699,Nova Serrana,MG,3145208,285.59035405996894,100.00000000000033
3145307,1737.4591873807396,Novo Cruzeiro,MG,3145307,1737.4591873807503,99.99999999999939
3145356,772.3671074337349,Novo Oriente de Minas,MG,3145356,772.3671074337358,99.99999999999987
3145372,276.7860642589227,Novorizonte,MG,3145372,276.7860642589237,99.99999999999963
3145406,180.6071685316468,Olaria,MG,3145406,180.60716853164664,100.00000000000009
3145455,2123.653880565343,Olhos-d'Água,MG,3145455,2123.653880565375,99.99999999999851
3145505,55.17854419365597,Olímpio Noronha,MG,3145505,55.17854419365592,100.00000000000011
3145604,907.6096029508576,Oliveira,MG,3145604,907.6096029508564,100.00000000000013
3145703,112.75338615294697,Oliveira Fortes,MG,3145703,112.75338615294643,100.00000000000048
3145802,249.85437903380503,Onça de Pitangui,MG,3145802,249.8543790338059,99.99999999999964
3145851,90.57207450043582,Oratórios,MG,3145851,90.57207450043562,100.00000000000023
3145877,124.07344388329217,Orizânia,MG,3145877,124.07344388329214,100.00000000000003
3145901,262.430724197817,Ouro Branco,MG,3145901,262.430724197816,100.0000000000004
3146008,537.7751457702404,Ouro Fino,MG,3146008,537.775145770237,100.00000000000064
3146107,1263.964046970074,Ouro Preto,MG,3146107,1263.9640469700737,100.00000000000003
3146206,179.40369639587152,Ouro Verde de Minas,MG,3146206,179.403696395872,99.99999999999973
3146255,454.48067440085435,Padre Carvalho,MG,3146255,454.4806744008547,99.99999999999993
3146305,556.1887313978145,Padre Paraíso,MG,3146305,556.1887313978133,100.00000000000023
3146404,643.6360367561468,Paineiras,MG,3146404,643.6360367561471,99.99999999999997
3146503,425.7798891990255,Pains,MG,3146503,425.7798891990235,100.00000000000047
3146552,853.885601286215,Pai Pedro,MG,3146552,853.8856012862107,100.00000000000051
3146602,59.28745657080288,Paiva,MG,3146602,59.287456570803016,99.99999999999977
3146701,322.1969781374548,Palma,MG,3146701,322.19697972939974,99.99999950590941
3146750,444.4509486462599,Palmópolis,MG,3146750,444.4509486462597,100.00000000000004
3146909,560.1163581708986,Papagaios,MG,3146909,560.116358170898,100.00000000000011
3147006,8289.422661831974,Paracatu,MG,3147006,8289.422661831986,99.99999999999984
3147105,557.8386884451876,Pará de Minas,MG,3147105,557.8386884451871,100.00000000000009
3147204,428.12168292500326,Paraguaçu,MG,3147204,428.1216829250015,100.00000000000043
3147303,334.13416339009933,Paraisópolis,MG,3147303,334.13416339009956,99.99999999999993
3147402,633.4077084349792,Paraopeba,MG,3147402,633.4077084349764,100.00000000000044
3147501,95.68722318660616,Passabém,MG,3147501,95.68722318660603,100.00000000000013
3147600,280.1806676140056,Passa Quatro,MG,3147600,280.1806676140064,99.99999999999972
3147709,434.3767695194555,Passa Tempo,MG,3147709,434.37676951945537,100.00000000000003
3147808,249.63509018115548,Passa Vinte,MG,3147808,249.63509018115573,99.9999999999999
3147907,1347.832560939786,Passos,MG,3147907,1347.8325609397866,99.99999999999994
3147956,450.35328933366094,Patis,MG,3147956,450.35328933365935,100.00000000000036
3148004,3215.1363572208525,Patos de Minas,MG,3148004,3215.136357220854,99.99999999999996
3148103,2893.369397742894,Patrocínio,MG,3148103,2893.3693977428925,100.00000000000004
3148202,110.23499499317528,Patrocínio do Muriaé,MG,3148202,110.23499499317492,100.00000000000033
3148301,272.6749026567148,Paula Cândido,MG,3148301,272.6749026567156,99.99999999999972
3148400,224.33337196375538,Paulistas,MG,3148400,224.33337196375592,99.99999999999976
3148509,615.2178134166767,Pavão,MG,3148509,615.2178134166772,99.99999999999991
3148608,1014.759184005521,Peçanha,MG,3148608,1014.7591840055183,100.00000000000027
3148707,1631.7500539770633,Pedra Azul,MG,3148707,1631.7500539770595,100.00000000000024
3148756,177.08692489629465,Pedra Bonita,MG,3148756,177.08692489629405,100.00000000000033
3148806,176.12411743399568,Pedra do Anta,MG,3148806,176.12411743399565,100.00000000000003
3148905,351.5269852935125,Pedra do Indaiá,MG,3148905,351.526985293513,99.99999999999986
3149002,71.30414355473103,Pedra Dourada,MG,3149002,71.30414355473094,100.00000000000011
3149101,220.07825231514747,Pedralva,MG,3149101,220.07825231514752,99.99999999999997
3149150,1545.9554962388997,Pedras de Maria da Cruz,MG,3149150,1545.9554962389097,99.99999999999936
3149200,359.95092113264747,Pedrinópolis,MG,3149200,359.9509211326466,100.00000000000024
3149309,296.76793537587247,Pedro Leopoldo,MG,3149309,296.76793537587247,100.0
3149408,114.53394767230328,Pedro Teixeira,MG,3149408,114.5339476723032,100.00000000000007
3149507,92.24872892554602,Pequeri,MG,3149507,92.2487289255463,99.99999999999969
3149606,206.42299143836368,Pequi,MG,3149606,206.42299143836354,100.00000000000007
3149705,252.02096578441865,Perdigão,MG,3149705,252.02096578441805,100.00000000000024
3149804,2466.586061524735,Perdizes,MG,3149804,2466.5860615247434,99.99999999999967
3149903,273.53844963393504,Perdões,MG,3149903,273.53844963393544,99.99999999999986
3149952,233.24413220631118,Periquito,MG,3149952,233.24413220631104,100.00000000000007
3150000,324.24352048219924,Pescador,MG,3150000,324.24352048219885,100.00000000000013
3150109,195.10379498529235,Piau,MG,3150109,195.10379498529275,99.9999999999998
3150158,111.46454656202934,Piedade de Caratinga,MG,3150158,111.46454656202947,99.99999999999989
3150208,85.16950557421413,Piedade de Ponte Nova,MG,3150208,85.16950557421383,100.00000000000036
3150307,326.96302829065843,Piedade do Rio Grande,MG,3150307,326.9630283050556,99.9999999955967
3150406,262.958642377868,Piedade dos Gerais,MG,3150406,262.9586423778682,99.99999999999991
3150505,418.6893396269073,Pimenta,MG,3150505,418.6893396269076,99.99999999999993
3150539,67.78094534021167,Pingo-d'Água,MG,3150539,67.78094534021169,99.99999999999997
3150570,1242.059246394628,Pintópolis,MG,3150570,1242.0592463946207,100.00000000000058
3150604,283.7898283233983,Piracema,MG,3150604,283.78982832339807,100.00000000000009
3150703,339.2856911573966,Pirajuba,MG,3150703,339.28569115739776,99.99999999999967
3150802,668.9314751780635,Piranga,MG,3150802,668.9314751780616,100.00000000000027
3150901,205.533174802547,Piranguçu,MG,3150901,205.53317480254648,100.00000000000024
3151008,125.96057853642067,Piranguinho,MG,3151008,125.96057853642051,100.00000000000013
3151107,194.09440007615655,Pirapetinga,MG,3151107,194.0944000761571,99.99999999999972
3151206,555.9090801015012,Pirapora,MG,3151206,555.9090801014997,100.00000000000027
3151305,146.59812323283575,Piraúba,MG,3151305,146.59812323283583,99.99999999999994
3151404,576.0689076209974,Pitangui,MG,3151404,576.0689076209986,99.99999999999977
3151503,910.1404128121881,Piumhi,MG,3151503,910.140412812187,100.00000000000011
3151602,318.75026298408204,Planura,MG,3151602,318.7502629840829,99.99999999999973
3151701,478.2585028686819,Poço Fundo,MG,3151701,478.2585028686831,99.99999999999976
3151800,550.9518562238676,Poços de Caldas,MG,3151800,550.9518562238666,100.00000000000017
3151909,705.6113269977182,Pocrane,MG,3151909,705.6113269977186,99.99999999999993
3152006,2579.8146960401336,Pompéu,MG,3152006,2579.8146960401373,99.99999999999986
3152105,478.41910736166125,Ponte Nova,MG,3152105,478.41910736165994,100.00000000000027
3152131,609.7095305696143,Ponto Chique,MG,3152131,609.7095305696131,100.0000000000002
3152170,1239.1121425894228,Ponto dos Volantes,MG,3152170,1239.1121425894294,99.99999999999946
3152204,1779.3336474891541,Porteirinha,MG,3152204,1779.3336474891587,99.99999999999974
3152303,289.33025948116693,Porto Firme,MG,3152303,289.330259481167,99.99999999999997
3152402,638.0951593021596,Poté,MG,3152402,638.0951593021576,100.00000000000031
3152501,547.4219130495263,Pouso Alegre,MG,3152501,547.4219130495237,100.00000000000048
3152600,265.873906094432,Pouso Alto,MG,3152600,265.87390609443173,100.00000000000011
3152709,267.5912708507531,Prados,MG,3152709,267.5912708507558,99.999999999999
3152808,4864.419310759377,Prata,MG,3152808,4864.419311631471,99.99999998207198
3152907,216.9862723298545,Pratápolis,MG,3152907,216.9862723298539,100.00000000000027
3153004,627.3539646695733,Pratinha,MG,3153004,627.3539646695757,99.99999999999962
3153103,240.52688232439115,Presidente Bernardes,MG,3153103,240.52688232439226,99.99999999999953
3153202,705.2853766576238,Presidente Juscelino,MG,3153202,705.2853766576187,100.00000000000074
3153301,192.06201959283828,Presidente Kubitschek,MG,3153301,192.0620195928378,100.00000000000024
3153400,3532.3009986194916,Presidente Olegário,MG,3153400,3532.300998619477,100.00000000000043
3153509,155.2459892281444,Alto Jequitibá,MG,3153509,155.24598922814388,100.00000000000033
3153608,125.8426910550487,Prudente de Morais,MG,3153608,125.84269105504886,99.99999999999987
3153707,561.7919005229687,Quartel Geral,MG,3153707,561.791900522967,100.00000000000031
3153806,155.66255339381377,Queluzito,MG,3153806,155.66255339381377,100.0
3153905,73.24818506646602,Raposos,MG,3153905,73.24818506646587,100.00000000000023
3154002,777.2776584925589,Raul Soares,MG,3154002,777.2776584925585,100.00000000000004
3154101,238.4472344234881,Recreio,MG,3154101,238.4472344234889,99.99999999999967
3154150,154.8370396086707,Reduto,MG,3154150,154.83703960867118,99.99999999999969
3154200,626.1075895329357,Resende Costa,MG,3154200,626.1075895329299,100.00000000000094
3154309,1106.181338654037,Resplendor,MG,3154309,1106.1813386540396,99.99999999999977
3154408,185.62522825712946,Ressaquinha,MG,3154408,185.625228257129,100.00000000000024
3154457,1735.0876582050205,Riachinho,MG,3154457,1735.0876582050212,99.99999999999996
3154507,1338.0940805132414,Riacho dos Machados,MG,3154507,1338.094080513238,100.00000000000024
3154606,157.17841042717805,Ribeirão das Neves,MG,3154606,157.1784104271776,100.00000000000028
3154705,49.774369526185346,Ribeirão Vermelho,MG,3154705,49.774369526185204,100.00000000000028
3154804,231.62068544178064,Rio Acima,MG,3154804,231.62068544177887,100.00000000000075
3154903,391.0531688484276,Rio Casca,MG,3154903,391.05316884842904,99.99999999999963
3155009,113.95410520393983,Rio Doce,MG,3155009,113.9541052039394,100.00000000000038
3155108,492.0066884181952,Rio do Prado,MG,3155108,492.0066884181971,99.99999999999962
3155207,242.12524468299537,Rio Espera,MG,3155207,242.1252446829954,99.99999999999999
3155306,234.449448892351,Rio Manso,MG,3155306,234.44944889235023,100.00000000000033
