"country","state","municipality","municipality - state","geocode","feature_id","class","class_level_0","class_level_1","class_level_2","2013","2023","new column","total_eventos","total_afetados","populacao_total","percentual_afetados","municipality (Right)","state (Right)"
"Brasil","Bahia","Iguaí","Iguaí - BA",2913507,1990,4,"Natural","1. Forest","1.2. Savanna Formation",2767.95638456418,2615.30279226072,-5.515028818905899,1,851,25724,"3.3081946820090193","Iguaí","BA"
"Brasil","Bahia","Ilhéus","Ilhéus - BA",2913606,1991,3,"Natural","1. Forest","1.1. Forest Formation",118981.222725544,111599.427349533,-6.2041683611192235,2,18841,184231,"10.22683478893346","Ilhéus","BA"
"Brasil","Bahia","Ilhéus","Ilhéus - BA",2913606,1991,4,"Natural","1. Forest","1.2. Savanna Formation",15.160699810791,15.9403995788574,5.142900906931949,2,18841,184231,"10.22683478893346","Ilhéus","BA"
"Brasil","Bahia","Ilhéus","Ilhéus - BA",2913606,1991,5,"Natural","1. Forest","1.3. Mangrove",1140.30733306277,1140.30953314211,0.0001929374017082707,2,18841,184231,"10.22683478893346","Ilhéus","BA"
"Brasil","Bahia","Ilhéus","Ilhéus - BA",2913606,1991,49,"Natural","1. Forest","1.5. Wooded Sandbank Vegetation",946.986405285644,863.236285150145,-8.84385664546441,2,18841,184231,"10.22683478893346","Ilhéus","BA"
"Brasil","Bahia","Itamari","Itamari - BA",2915700,2014,3,"Natural","1. Forest","1.1. Forest Formation",7581.70967104542,7967.00116387969,5.081855010957483,1,338,7904,"4.276315789473684","Itamari","BA"
"Brasil","Bahia","Itamari","Itamari - BA",2915700,2014,4,"Natural","1. Forest","1.2. Savanna Formation",0,0,,1,338,7904,"4.276315789473684","Itamari","BA"
"Brasil","Bahia","Itiúba","Itiúba - BA",2917003,2028,3,"Natural","1. Forest","1.1. Forest Formation",6489.42498376449,6500.22751671735,0.1664636386102966,1,27093,36112,"75.02492246344706","Itiúba","BA"
"Brasil","Bahia","Itiúba","Itiúba - BA",2917003,2028,4,"Natural","1. Forest","1.2. Savanna Formation",42901.3939100349,33081.1429921951,-22.89028402767768,1,27093,36112,"75.02492246344706","Itiúba","BA"
"Brasil","Bahia","Itororó","Itororó - BA",2917102,2029,3,"Natural","1. Forest","1.1. Forest Formation",9609.25453118846,8872.85835002422,-7.663405925757736,1,12054,19911,"60.539400331475065","Itororó","BA"
"Brasil","Bahia","Itororó","Itororó - BA",2917102,2029,4,"Natural","1. Forest","1.2. Savanna Formation",1623.90868567503,1697.43576408082,4.527784046873676,1,12054,19911,"60.539400331475065","Itororó","BA"
"Brasil","Bahia","Jacobina","Jacobina - BA",2917508,2035,3,"Natural","1. Forest","1.1. Forest Formation",38395.7478830219,37341.1069804101,-2.7467648392340513,2,139,79285,"0.1753168947467995","Jacobina","BA"
"Brasil","Bahia","Jacobina","Jacobina - BA",2917508,2035,4,"Natural","1. Forest","1.2. Savanna Formation",84140.0642963479,85462.1619193044,1.5713056960593317,2,139,79285,"0.1753168947467995","Jacobina","BA"
"Brasil","Bahia","Jequié","Jequié - BA",2918001,2040,3,"Natural","1. Forest","1.1. Forest Formation",117805.115381294,121143.671061121,2.8339649505212563,1,2600,151921,"1.711415801633744","Jequié","BA"
"Brasil","Bahia","Jequié","Jequié - BA",2918001,2040,4,"Natural","1. Forest","1.2. Savanna Formation",78751.5557584192,81260.0363696457,3.185309276837149,1,2600,151921,"1.711415801633744","Jequié","BA"
"Brasil","Bahia","Jeremoabo","Jeremoabo - BA",2918100,2041,3,"Natural","1. Forest","1.1. Forest Formation",19602.0720699224,18653.2378795231,-4.840479042290629,1,5000,37661,"13.276333607710894","Jeremoabo","BA"
"Brasil","Bahia","Jeremoabo","Jeremoabo - BA",2918100,2041,4,"Natural","1. Forest","1.2. Savanna Formation",289989.496950287,266293.119009143,-8.171460756458474,1,5000,37661,"13.276333607710894","Jeremoabo","BA"
"Brasil","Bahia","Juazeiro","Juazeiro - BA",2918407,2045,3,"Natural","1. Forest","1.1. Forest Formation",742.430403601074,1062.65663745118,43.132155188807616,1,3500,197984,"1.7678196217876192","Juazeiro","BA"
"Brasil","Bahia","Juazeiro","Juazeiro - BA",2918407,2045,4,"Natural","1. Forest","1.2. Savanna Formation",263841.76800908,149203.342208767,-43.44968829816506,1,3500,197984,"1.7678196217876192","Juazeiro","BA"
"Brasil","Bahia","Lagoa Real","Lagoa Real - BA",2918753,2051,3,"Natural","1. Forest","1.1. Forest Formation",2240.71918042606,2206.43867890629,-1.5298883420657736,2,990,13934,"7.1049232094158175","Lagoa Real","BA"
"Brasil","Bahia","Lagoa Real","Lagoa Real - BA",2918753,2051,4,"Natural","1. Forest","1.2. Savanna Formation",47482.2315663756,53019.3119481121,11.661373526634263,2,990,13934,"7.1049232094158175","Lagoa Real","BA"
"Brasil","Bahia","Lençóis","Lençóis - BA",2919306,2059,3,"Natural","1. Forest","1.1. Forest Formation",73491.5500826108,70403.9883695364,-4.201247231285396,1,56,10368,"0.5401234567901234","Lençóis","BA"
"Brasil","Bahia","Lençóis","Lençóis - BA",2919306,2059,4,"Natural","1. Forest","1.2. Savanna Formation",40181.6197622862,36974.2959739015,-7.982066943441249,1,56,10368,"0.5401234567901234","Lençóis","BA"
"Brasil","Bahia","Luís Eduardo Magalhães","Luís Eduardo Magalhães - BA",2919553,2062,3,"Natural","1. Forest","1.1. Forest Formation",4026.88941645509,3865.85564523927,-3.9989618428007354,1,253,60179,"0.4204124362319081","Luís Eduardo Magalhães","BA"
"Brasil","Bahia","Luís Eduardo Magalhães","Luís Eduardo Magalhães - BA",2919553,2062,4,"Natural","1. Forest","1.2. Savanna Formation",117686.564211036,77565.6385161025,-34.09133911241432,1,253,60179,"0.4204124362319081","Luís Eduardo Magalhães","BA"
"Brasil","Bahia","Maiquinique","Maiquinique - BA",2920007,2069,3,"Natural","1. Forest","1.1. Forest Formation",6317.55673712764,7553.64068333731,19.56585429530581,3,9000,8782,"102.48235026189934","Maiquinique","BA"
"Brasil","Bahia","Maiquinique","Maiquinique - BA",2920007,2069,4,"Natural","1. Forest","1.2. Savanna Formation",2984.21020695799,3195.91497062988,7.094163915741546,3,9000,8782,"102.48235026189934","Maiquinique","BA"
"Brasil","Bahia","Medeiros Neto","Medeiros Neto - BA",2921104,2082,3,"Natural","1. Forest","1.1. Forest Formation",3643.00733412476,3352.9171211853,-7.962932443811692,2,1346,21541,"6.248549278120793","Medeiros Neto","BA"
"Brasil","Bahia","Medeiros Neto","Medeiros Neto - BA",2921104,2082,4,"Natural","1. Forest","1.2. Savanna Formation",374.805523437503,380.190642578127,1.436776889314424,2,1346,21541,"6.248549278120793","Medeiros Neto","BA"
"Brasil","Bahia","Milagres","Milagres - BA",2921302,2084,3,"Natural","1. Forest","1.1. Forest Formation",2445.79455278948,2540.9052971986,3.888746268595786,1,11071,10306,"107.42286046962934","Milagres","BA"
"Brasil","Bahia","Milagres","Milagres - BA",2921302,2084,4,"Natural","1. Forest","1.2. Savanna Formation",20193.8078546146,19218.779518664,-4.828353042528283,1,11071,10306,"107.42286046962934","Milagres","BA"
"Brasil","Bahia","Monte Santo","Monte Santo - BA",2921500,2087,3,"Natural","1. Forest","1.1. Forest Formation",8169.30334966453,8045.74658327052,-1.5124516878062055,1,500,52360,"0.9549274255156608","Monte Santo","BA"
"Brasil","Bahia","Monte Santo","Monte Santo - BA",2921500,2087,4,"Natural","1. Forest","1.2. Savanna Formation",105299.961193785,78575.0568251324,-25.379785581753804,1,500,52360,"0.9549274255156608","Monte Santo","BA"
"Brasil","Bahia","Mucugê","Mucugê - BA",2921906,2091,3,"Natural","1. Forest","1.1. Forest Formation",14915.2285677194,13995.3087413211,-6.167654905331159,2,1,10548,"0.009480470231323474","Mucugê","BA"
"Brasil","Bahia","Mucugê","Mucugê - BA",2921906,2091,4,"Natural","1. Forest","1.2. Savanna Formation",129930.228720161,120677.794498938,-7.121078991672179,2,1,10548,"0.009480470231323474","Mucugê","BA"
"Brasil","Bahia","Mundo Novo","Mundo Novo - BA",2922102,2094,3,"Natural","1. Forest","1.1. Forest Formation",46307.8763522798,45538.7788379608,-1.6608352075318977,1,30,17035,"0.1761080129145876","Mundo Novo","MS"
"Brasil","Bahia","Mundo Novo","Mundo Novo - BA",2922102,2094,4,"Natural","1. Forest","1.2. Savanna Formation",71155.7545295083,62619.2831314868,-11.996881284536755,1,30,17035,"0.1761080129145876","Mundo Novo","MS"
"Brasil","Bahia","Mutuípe","Mutuípe - BA",2922409,2098,3,"Natural","1. Forest","1.1. Forest Formation",8219.52745070248,7507.18929750989,-8.666412484962391,1,46,21466,"0.21429236932824","Mutuípe","BA"
"Brasil","Bahia","Mutuípe","Mutuípe - BA",2922409,2098,4,"Natural","1. Forest","1.2. Savanna Formation",0.348049517822266,0.348049517822266,0,1,46,21466,"0.21429236932824","Mutuípe","BA"
"Brasil","Bahia","Nordestina","Nordestina - BA",2922656,2101,3,"Natural","1. Forest","1.1. Forest Formation",93.1254283325195,98.3080979919432,5.565257258112284,1,9000,12398,"72.59235360542023","Nordestina","BA"
"Brasil","Bahia","Nordestina","Nordestina - BA",2922656,2101,4,"Natural","1. Forest","1.2. Savanna Formation",14364.5517122866,11565.1087638308,-19.488550736054787,1,9000,12398,"72.59235360542023","Nordestina","BA"
"Brasil","Bahia","Nova Canaã","Nova Canaã - BA",2922706,2102,3,"Natural","1. Forest","1.1. Forest Formation",14786.1297059998,15141.5055835939,2.4034408236652953,1,8560,16727,"51.17474741436002","Nova Canaã","BA"
"Brasil","Bahia","Nova Canaã","Nova Canaã - BA",2922706,2102,4,"Natural","1. Forest","1.2. Savanna Formation",6421.85036785883,6324.84473327018,-1.5105558216392094,1,8560,16727,"51.17474741436002","Nova Canaã","BA"
"Brasil","Bahia","Novo Horizonte","Novo Horizonte - BA",2923035,2109,3,"Natural","1. Forest","1.1. Forest Formation",1841.03849614866,1852.37694580076,0.6158724913041957,1,0,36612,"0.0","Novo Horizonte","SP"
"Brasil","Bahia","Novo Horizonte","Novo Horizonte - BA",2923035,2109,4,"Natural","1. Forest","1.2. Savanna Formation",49352.8583626055,48851.3536101458,-1.0161615134325923,1,0,36612,"0.0","Novo Horizonte","SP"
"Brasil","Bahia","Paulo Afonso","Paulo Afonso - BA",2924009,2121,3,"Natural","1. Forest","1.1. Forest Formation",385.551525677492,423.031567504882,9.72114991933438,1,16222,108419,"14.962322102214557","Paulo Afonso","BA"
"Brasil","Bahia","Paulo Afonso","Paulo Afonso - BA",2924009,2121,4,"Natural","1. Forest","1.2. Savanna Formation",88599.5503385088,82601.0862528546,-6.770309852291689,1,16222,108419,"14.962322102214557","Paulo Afonso","BA"
"Brasil","Bahia","Pedro Alexandre","Pedro Alexandre - BA",2924207,2124,3,"Natural","1. Forest","1.1. Forest Formation",3064.4506670533,3038.64926715706,-0.8419584029737412,1,6075,16995,"35.745807590467784","Pedro Alexandre","BA"
"Brasil","Bahia","Pedro Alexandre","Pedro Alexandre - BA",2924207,2124,4,"Natural","1. Forest","1.2. Savanna Formation",20630.7894660406,20030.1304950201,-2.911468666815754,1,6075,16995,"35.745807590467784","Pedro Alexandre","BA"
"Brasil","Bahia","Planalto","Planalto - BA",2925006,2134,3,"Natural","1. Forest","1.1. Forest Formation",15198.9480874756,13813.8057558656,-9.113409188833264,1,10524,10524,"100.0","Planalto","RS"
"Brasil","Bahia","Planalto","Planalto - BA",2925006,2134,4,"Natural","1. Forest","1.2. Savanna Formation",12577.7401150704,14748.3795161931,17.257785430960535,1,10524,10524,"100.0","Planalto","RS"
"Brasil","Bahia","Quijingue","Quijingue - BA",2925907,2145,3,"Natural","1. Forest","1.1. Forest Formation",2419.66301994628,2401.47734042358,-0.7515790162840178,1,27032,27243,"99.22548911647029","Quijingue","BA"
"Brasil","Bahia","Quijingue","Quijingue - BA",2925907,2145,4,"Natural","1. Forest","1.2. Savanna Formation",47588.6818174445,41492.1105789605,-12.810968922970234,1,27032,27243,"99.22548911647029","Quijingue","BA"
"Brasil","Bahia","Santa Brígida","Santa Brígida - BA",2927606,2165,3,"Natural","1. Forest","1.1. Forest Formation",1910.73902427385,1909.15367219255,-0.08297062346871296,1,350,15059,"2.3241915133807027","Santa Brígida","BA"
"Brasil","Bahia","Santa Brígida","Santa Brígida - BA",2927606,2165,4,"Natural","1. Forest","1.2. Savanna Formation",49216.5547554698,47361.1210465574,-3.7699382212571346,1,350,15059,"2.3241915133807027","Santa Brígida","BA"
"Brasil","Bahia","Santa Inês","Santa Inês - BA",2927903,2168,3,"Natural","1. Forest","1.1. Forest Formation",13147.5698906435,14530.2161618391,10.516363728779755,1,846,78182,"1.0820905067662634","Santa Inês","MA"
"Brasil","Bahia","Santa Inês","Santa Inês - BA",2927903,2168,4,"Natural","1. Forest","1.2. Savanna Formation",7744.55609808979,6890.19250553626,-11.031795518457933,1,846,78182,"1.0820905067662634","Santa Inês","MA"
"Brasil","Bahia","Santaluz","Santaluz - BA",2928000,2169,3,"Natural","1. Forest","1.1. Forest Formation",666.972405438231,692.146687023926,3.7744112620602865,2,9172,33816,"27.12325526378046","Santaluz","BA"
"Brasil","Bahia","Santaluz","Santaluz - BA",2928000,2169,4,"Natural","1. Forest","1.2. Savanna Formation",29366.0022820494,32166.3752879459,9.536105660552527,2,9172,33816,"27.12325526378046","Santaluz","BA"
"Brasil","Bahia","Santa Luzia","Santa Luzia - BA",2928059,2170,3,"Natural","1. Forest","1.1. Forest Formation",52725.3496722871,47138.5952702317,-10.595955146394873,1,1362,13332,"10.216021602160216","Santa Luzia","BA"
"Brasil","Bahia","Santana","Santana - BA",2928208,2172,3,"Natural","1. Forest","1.1. Forest Formation",10889.1455630615,10732.6734565551,-1.436954861152651,1,882,101203,"0.8715156665316245","Santana","AP"
"Brasil","Bahia","Santana","Santana - BA",2928208,2172,4,"Natural","1. Forest","1.2. Savanna Formation",116366.416599647,108061.461027193,-7.136900675584772,1,882,101203,"0.8715156665316245","Santana","AP"
"Brasil","Bahia","Santo Amaro","Santo Amaro - BA",2928604,2176,3,"Natural","1. Forest","1.1. Forest Formation",13266.5188733336,15079.5881170468,13.666503330859195,1,0,57811,"0.0","Santo Amaro","BA"
"Brasil","Bahia","Santo Amaro","Santo Amaro - BA",2928604,2176,4,"Natural","1. Forest","1.2. Savanna Formation",1827.59290830077,1425.96660302124,-21.97569838750073,1,0,57811,"0.0","Santo Amaro","BA"
"Brasil","Bahia","Santo Amaro","Santo Amaro - BA",2928604,2176,5,"Natural","1. Forest","1.3. Mangrove",1443.64854946291,1430.20476741945,-0.9312364874720798,1,0,57811,"0.0","Santo Amaro","BA"
"Brasil","Bahia","São Domingos","São Domingos - BA",2928950,2180,3,"Natural","1. Forest","1.1. Forest Formation",18.671049798584,49.7917221496582,166.6787496514222,2,345,9496,"3.6331086773378263","São Domingos","SC"
"Brasil","Bahia","São Domingos","São Domingos - BA",2928950,2180,4,"Natural","1. Forest","1.2. Savanna Formation",4078.48000585947,4129.44602606819,1.2496327096246131,2,345,9496,"3.6331086773378263","São Domingos","SC"
"Brasil","Bahia","São Gabriel","São Gabriel - BA",2929255,2185,3,"Natural","1. Forest","1.1. Forest Formation",63.7380779052734,68.1281297790526,6.887643961124197,1,11900,60508,"19.666820916242482","São Gabriel","RS"
"Brasil","Bahia","São Gabriel","São Gabriel - BA",2929255,2185,4,"Natural","1. Forest","1.2. Savanna Formation",36738.2307079209,35731.2772669488,-2.740887140095723,1,11900,60508,"19.666820916242482","São Gabriel","RS"
"Brasil","Bahia","Saubara","Saubara - BA",2929750,2193,3,"Natural","1. Forest","1.1. Forest Formation",5568.14823145738,5752.05172675163,3.3027765722055182,1,2708,11201,"24.176412820283904","Saubara","BA"
"Brasil","Bahia","Saubara","Saubara - BA",2929750,2193,5,"Natural","1. Forest","1.3. Mangrove",233.648269427491,224.751630352784,-3.8077059575516894,1,2708,11201,"24.176412820283904","Saubara","BA"
"Brasil","Bahia","Serrinha","Serrinha - BA",2930501,2202,3,"Natural","1. Forest","1.1. Forest Formation",1948.89928833618,2206.69908637695,13.22796922260974,1,1360,6581,"20.66555234766753","Serrinha","RN"
"Brasil","Bahia","Serrinha","Serrinha - BA",2930501,2202,4,"Natural","1. Forest","1.2. Savanna Formation",12065.7442374328,15833.1166838804,31.22370549476503,1,1360,6581,"20.66555234766753","Serrinha","RN"
"Brasil","Bahia","Sobradinho","Sobradinho - BA",2930774,2207,3,"Natural","1. Forest","1.1. Forest Formation",862.319732733189,903.779015234409,4.807878206591847,2,14859,14285,"104.0182009100455","Sobradinho","RS"
"Brasil","Bahia","Sobradinho","Sobradinho - BA",2930774,2207,4,"Natural","1. Forest","1.2. Savanna Formation",80160.4266887016,68726.6917714957,-14.263565439350959,2,14859,14285,"104.0182009100455","Sobradinho","RS"
"Brasil","Bahia","Tanhaçu","Tanhaçu - BA",2931004,2210,3,"Natural","1. Forest","1.1. Forest Formation",1160.71351869507,1142.45952365112,-1.5726529199446233,1,11900,20022,"59.434621915892514","Tanhaçu","BA"
"Brasil","Bahia","Tanhaçu","Tanhaçu - BA",2931004,2210,4,"Natural","1. Forest","1.2. Savanna Formation",25023.1151269771,24194.8281994567,-3.3100871866566037,1,11900,20022,"59.434621915892514","Tanhaçu","BA"
"Brasil","Bahia","Ubaíra","Ubaíra - BA",2932101,2223,3,"Natural","1. Forest","1.1. Forest Formation",32206.5294627745,33471.501629117,3.9276885384518256,2,10000,19759,"50.60984867655246","Ubaíra","BA"
"Brasil","Bahia","Ubaíra","Ubaíra - BA",2932101,2223,4,"Natural","1. Forest","1.2. Savanna Formation",1878.53919826655,1450.40332575071,-22.79089373865122,2,10000,19759,"50.60984867655246","Ubaíra","BA"
"Brasil","Bahia","Uruçuca","Uruçuca - BA",2932705,2230,3,"Natural","1. Forest","1.1. Forest Formation",43468.430481107,43990.9689500774,1.2021102744841636,2,13360,19840,"67.33870967741935","Uruçuca","BA"
"Brasil","Bahia","Uruçuca","Uruçuca - BA",2932705,2230,5,"Natural","1. Forest","1.3. Mangrove",31.6268320373535,29.9804784423828,-5.20555961161788,2,13360,19840,"67.33870967741935","Uruçuca","BA"
"Brasil","Bahia","Uruçuca","Uruçuca - BA",2932705,2230,49,"Natural","1. Forest","1.5. Wooded Sandbank Vegetation",434.057164862061,425.220137744142,-2.0359132006788316,2,13360,19840,"67.33870967741935","Uruçuca","BA"
"Brasil","Bahia","Valença","Valença - BA",2932903,2232,3,"Natural","1. Forest","1.1. Forest Formation",57057.5692572114,55516.7169886469,-2.7005221018414747,1,10,88729,"0.011270272402483968","Valença","BA"
"Brasil","Bahia","Valença","Valença - BA",2932903,2232,5,"Natural","1. Forest","1.3. Mangrove",2858.09618224475,2842.86146846911,-0.533037126961707,1,10,88729,"0.011270272402483968","Valença","BA"
"Brasil","Bahia","Valença","Valença - BA",2932903,2232,49,"Natural","1. Forest","1.5. Wooded Sandbank Vegetation",1603.58054119868,1745.43835903314,8.846316988133369,1,10,88729,"0.011270272402483968","Valença","BA"
"Brasil","Bahia","Vera Cruz","Vera Cruz - BA",2933208,2238,3,"Natural","1. Forest","1.1. Forest Formation",8383.58220871008,7777.60778670672,-7.228108544981962,2,53390,23986,"222.5881764362545","Vera Cruz","RS"
"Brasil","Bahia","Vera Cruz","Vera Cruz - BA",2933208,2238,5,"Natural","1. Forest","1.3. Mangrove",1534.44775057982,1518.4989317871,-1.03938493745997,2,53390,23986,"222.5881764362545","Vera Cruz","RS"
"Brasil","Bahia","Vera Cruz","Vera Cruz - BA",2933208,2238,49,"Natural","1. Forest","1.5. Wooded Sandbank Vegetation",0,0,,2,53390,23986,"222.5881764362545","Vera Cruz","RS"
